decoding,alpha,t0,frac_masked,frac_correct,frac_errors
fair,1.5,0.18,0.1796875,0.94921875,0.05078125
fair,1.5,0.2,0.2001953125,0.947265625,0.052734375
fair,1.5,0.22,0.2197265625,0.931640625,0.068359375
fair,1.5,0.24,0.240234375,0.943359375,0.056640625
fair,1.5,0.26,0.259765625,0.9306640625,0.0693359375
fair,1.5,0.28,0.2802734375,0.916015625,0.083984375
fair,1.5,0.3,0.2998046875,0.9130859375,0.0869140625
fair,1.5,0.32,0.3203125,0.9169921875,0.0830078125
fair,1.5,0.34,0.33984375,0.892578125,0.107421875
fair,1.5,0.36,0.3603515625,0.8896484375,0.1103515625
fair,1.5,0.38,0.3798828125,0.87890625,0.12109375
fair,1.5,0.4,0.400390625,0.8759765625,0.1240234375
fair,1.5,0.42,0.419921875,0.8642578125,0.1357421875
fair,1.5,0.44,0.4404296875,0.8603515625,0.1396484375
fair,1.5,0.46,0.4599609375,0.8388671875,0.1611328125
fair,1.5,0.48,0.48046875,0.8359375,0.1640625
fair,1.5,0.5,0.5,0.8125,0.1875
fair,1.5,0.52,0.51953125,0.8056640625,0.1943359375
fair,1.5,0.54,0.5400390625,0.81640625,0.18359375
fair,1.5,0.56,0.5595703125,0.7880859375,0.2119140625
fair,1.5,0.58,0.580078125,0.7822265625,0.2177734375
fair,1.5,0.6,0.599609375,0.7626953125,0.2373046875
fair,1.5,0.62,0.6201171875,0.759765625,0.240234375
fair,1.5,0.64,0.6396484375,0.7548828125,0.2451171875
fair,1.5,0.66,0.66015625,0.7294921875,0.2705078125
fair,1.5,0.68,0.6796875,0.7275390625,0.2724609375
fair,1.5,0.7000000000000001,0.7001953125,0.708984375,0.291015625
fair,1.5,0.72,0.7197265625,0.7236328125,0.2763671875
fair,1.5,0.74,0.740234375,0.6923828125,0.3076171875
fair,1.5,0.76,0.759765625,0.6982421875,0.3017578125
fair,1.5,0.78,0.7802734375,0.6748046875,0.3251953125
fair,1.5,0.8,0.7998046875,0.646484375,0.353515625
fair,1.5,0.8200000000000001,0.8203125,0.646484375,0.353515625
fair,1.5,0.84,0.83984375,0.6474609375,0.3525390625
fair,1.5,0.86,0.8603515625,0.578125,0.421875
fair,1.5,0.88,0.8798828125,0.6103515625,0.3896484375
fair,1.5,0.9,0.900390625,0.576171875,0.423828125
fair,1.5,0.92,0.919921875,0.568359375,0.431640625
fair,1.5,0.9400000000000001,0.9404296875,0.533203125,0.466796875
fair,1.5,0.96,0.9599609375,0.5390625,0.4609375
fair,1.5,0.98,0.98046875,0.509765625,0.490234375
fair,1.5,1.0,1.0,0.4794921875,0.5205078125
fair,2.0,0.0,0.0,1.0,0.0
fair,2.0,0.02,0.01953125,0.9912109375,0.0087890625
fair,2.0,0.04,0.0400390625,0.9912109375,0.0087890625
fair,2.0,0.06,0.0595703125,0.9814453125,0.0185546875
fair,2.0,0.08,0.080078125,0.9765625,0.0234375
fair,2.0,0.1,0.099609375,0.9716796875,0.0283203125
fair,2.0,0.12,0.1201171875,0.97265625,0.02734375
fair,2.0,0.14,0.1396484375,0.9482421875,0.0517578125
fair,2.0,0.16,0.16015625,0.95703125,0.04296875
fair,2.0,0.18,0.1796875,0.9443359375,0.0556640625
fair,2.0,0.2,0.2001953125,0.94921875,0.05078125
fair,2.0,0.22,0.2197265625,0.9365234375,0.0634765625
fair,2.0,0.24,0.240234375,0.9189453125,0.0810546875
fair,2.0,0.26,0.259765625,0.9140625,0.0859375
fair,2.0,0.28,0.2802734375,0.9111328125,0.0888671875
fair,2.0,0.3,0.2998046875,0.89453125,0.10546875
fair,2.0,0.32,0.3203125,0.8896484375,0.1103515625
fair,2.0,0.34,0.33984375,0.8662109375,0.1337890625
fair,2.0,0.36,0.3603515625,0.86328125,0.13671875
fair,2.0,0.38,0.3798828125,0.861328125,0.138671875
fair,2.0,0.4,0.400390625,0.869140625,0.130859375
fair,2.0,0.42,0.419921875,0.85546875,0.14453125
fair,2.0,0.44,0.4404296875,0.8251953125,0.1748046875
fair,2.0,0.46,0.4599609375,0.826171875,0.173828125
fair,2.0,0.48,0.48046875,0.828125,0.171875
fair,2.0,0.5,0.5,0.7978515625,0.2021484375
fair,2.0,0.52,0.51953125,0.783203125,0.216796875
fair,2.0,0.54,0.5400390625,0.7919921875,0.2080078125
fair,2.0,0.56,0.5595703125,0.7744140625,0.2255859375
fair,2.0,0.58,0.580078125,0.783203125,0.216796875
fair,2.0,0.6,0.599609375,0.740234375,0.259765625
fair,2.0,0.62,0.6201171875,0.767578125,0.232421875
fair,2.0,0.64,0.6396484375,0.7509765625,0.2490234375
fair,2.0,0.66,0.66015625,0.7109375,0.2890625
fair,2.0,0.68,0.6796875,0.7060546875,0.2939453125
fair,2.0,0.7000000000000001,0.7001953125,0.689453125,0.310546875
fair,2.0,0.72,0.7197265625,0.7080078125,0.2919921875
fair,2.0,0.74,0.740234375,0.6708984375,0.3291015625
fair,2.0,0.76,0.759765625,0.69140625,0.30859375
fair,2.0,0.78,0.7802734375,0.6591796875,0.3408203125
fair,2.0,0.8,0.7998046875,0.658203125,0.341796875
fair,2.0,0.8200000000000001,0.8203125,0.6220703125,0.3779296875
fair,2.0,0.84,0.83984375,0.6103515625,0.3896484375
fair,2.0,0.86,0.8603515625,0.611328125,0.388671875
fair,2.0,0.88,0.8798828125,0.572265625,0.427734375
fair,2.0,0.9,0.900390625,0.5869140625,0.4130859375
fair,2.0,0.92,0.919921875,0.544921875,0.455078125
fair,2.0,0.9400000000000001,0.9404296875,0.552734375,0.447265625
fair,2.0,0.96,0.9599609375,0.5205078125,0.4794921875
fair,2.0,0.98,0.98046875,0.5244140625,0.4755859375
fair,2.0,1.0,1.0,0.482421875,0.517578125
fair,3.0,0.0,0.0,1.0,0.0
fair,3.0,0.02,0.01953125,0.9912109375,0.0087890625
fair,3.0,0.04,0.0400390625,0.9765625,0.0234375
fair,3.0,0.06,0.0595703125,0.9775390625,0.0224609375
fair,3.0,0.08,0.080078125,0.970703125,0.029296875
fair,3.0,0.1,0.099609375,0.96484375,0.03515625
fair,3.0,0.12,0.1201171875,0.9599609375,0.0400390625
fair,3.0,0.14,0.1396484375,0.9423828125,0.0576171875
fair,3.0,0.16,0.16015625,0.931640625,0.068359375
fair,3.0,0.18,0.1796875,0.9287109375,0.0712890625
fair,3.0,0.2,0.2001953125,0.9296875,0.0703125
fair,3.0,0.22,0.2197265625,0.9111328125,0.0888671875
fair,3.0,0.24,0.240234375,0.91796875,0.08203125
fair,3.0,0.26,0.259765625,0.9130859375,0.0869140625
fair,3.0,0.28,0.2802734375,0.89453125,0.10546875
fair,3.0,0.3,0.2998046875,0.8896484375,0.1103515625
fair,3.0,0.32,0.3203125,0.87109375,0.12890625
fair,3.0,0.34,0.33984375,0.8564453125,0.1435546875
fair,3.0,0.36,0.3603515625,0.861328125,0.138671875
fair,3.0,0.38,0.3798828125,0.853515625,0.146484375
fair,3.0,0.4,0.400390625,0.8310546875,0.1689453125
fair,3.0,0.42,0.419921875,0.8349609375,0.1650390625
fair,3.0,0.44,0.4404296875,0.82421875,0.17578125
fair,3.0,0.46,0.4599609375,0.8056640625,0.1943359375
fair,3.0,0.48,0.48046875,0.7880859375,0.2119140625
fair,3.0,0.5,0.5,0.794921875,0.205078125
fair,3.0,0.52,0.51953125,0.779296875,0.220703125
fair,3.0,0.54,0.5400390625,0.7587890625,0.2412109375
fair,3.0,0.56,0.5595703125,0.7685546875,0.2314453125
fair,3.0,0.58,0.580078125,0.763671875,0.236328125
fair,3.0,0.6,0.599609375,0.724609375,0.275390625
fair,3.0,0.62,0.6201171875,0.74609375,0.25390625
fair,3.0,0.64,0.6396484375,0.7216796875,0.2783203125
fair,3.0,0.66,0.66015625,0.7216796875,0.2783203125
fair,3.0,0.68,0.6796875,0.7275390625,0.2724609375
fair,3.0,0.7000000000000001,0.7001953125,0.681640625,0.318359375
fair,3.0,0.72,0.7197265625,0.6806640625,0.3193359375
fair,3.0,0.74,0.740234375,0.6748046875,0.3251953125
fair,3.0,0.76,0.759765625,0.65625,0.34375
fair,3.0,0.78,0.7802734375,0.6259765625,0.3740234375
fair,3.0,0.8,0.7998046875,0.6279296875,0.3720703125
fair,3.0,0.8200000000000001,0.8203125,0.6337890625,0.3662109375
fair,3.0,0.84,0.83984375,0.591796875,0.408203125
fair,3.0,0.86,0.8603515625,0.5830078125,0.4169921875
fair,3.0,0.88,0.8798828125,0.5712890625,0.4287109375
fair,3.0,0.9,0.900390625,0.5703125,0.4296875
fair,3.0,0.92,0.919921875,0.5478515625,0.4521484375
fair,3.0,0.9400000000000001,0.9404296875,0.5341796875,0.4658203125
fair,3.0,0.96,0.9599609375,0.505859375,0.494140625
fair,3.0,0.98,0.98046875,0.517578125,0.482421875
fair,3.0,1.0,1.0,0.490234375,0.509765625
fair,4.0,0.0,0.0,1.0,0.0
fair,4.0,0.02,0.01953125,0.9931640625,0.0068359375
fair,4.0,0.04,0.0400390625,0.9873046875,0.0126953125
fair,4.0,0.06,0.0595703125,0.9755859375,0.0244140625
fair,4.0,0.08,0.080078125,0.974609375,0.025390625
fair,4.0,0.1,0.099609375,0.9560546875,0.0439453125
fair,4.0,0.12,0.1201171875,0.9423828125,0.0576171875
fair,4.0,0.14,0.1396484375,0.9482421875,0.0517578125
fair,4.0,0.16,0.16015625,0.931640625,0.068359375
fair,4.0,0.18,0.1796875,0.927734375,0.072265625
fair,4.0,0.2,0.2001953125,0.91796875,0.08203125
fair,4.0,0.22,0.2197265625,0.9208984375,0.0791015625
fair,4.0,0.24,0.240234375,0.912109375,0.087890625
fair,4.0,0.26,0.259765625,0.8935546875,0.1064453125
fair,4.0,0.28,0.2802734375,0.8916015625,0.1083984375
fair,4.0,0.3,0.2998046875,0.875,0.125
fair,4.0,0.32,0.3203125,0.8623046875,0.1376953125
fair,4.0,0.34,0.33984375,0.8681640625,0.1318359375
fair,4.0,0.36,0.3603515625,0.8466796875,0.1533203125
fair,4.0,0.38,0.3798828125,0.8408203125,0.1591796875
fair,4.0,0.4,0.400390625,0.8017578125,0.1982421875
fair,4.0,0.42,0.419921875,0.81640625,0.18359375
fair,4.0,0.44,0.4404296875,0.8203125,0.1796875
fair,4.0,0.46,0.4599609375,0.7900390625,0.2099609375
fair,4.0,0.48,0.48046875,0.7802734375,0.2197265625
fair,4.0,0.5,0.5,0.78515625,0.21484375
fair,4.0,0.52,0.51953125,0.7744140625,0.2255859375
fair,4.0,0.54,0.5400390625,0.75390625,0.24609375
fair,4.0,0.56,0.5595703125,0.759765625,0.240234375
fair,4.0,0.58,0.580078125,0.74609375,0.25390625
fair,4.0,0.6,0.599609375,0.7333984375,0.2666015625
fair,4.0,0.62,0.6201171875,0.7041015625,0.2958984375
fair,4.0,0.64,0.6396484375,0.7275390625,0.2724609375
fair,4.0,0.66,0.66015625,0.7080078125,0.2919921875
fair,4.0,0.68,0.6796875,0.701171875,0.298828125
fair,4.0,0.7000000000000001,0.7001953125,0.6728515625,0.3271484375
fair,4.0,0.72,0.7197265625,0.654296875,0.345703125
fair,4.0,0.74,0.740234375,0.626953125,0.373046875
fair,4.0,0.76,0.759765625,0.640625,0.359375
fair,4.0,0.78,0.7802734375,0.6328125,0.3671875
fair,4.0,0.8,0.7998046875,0.638671875,0.361328125
fair,4.0,0.8200000000000001,0.8203125,0.62109375,0.37890625
fair,4.0,0.84,0.83984375,0.609375,0.390625
fair,4.0,0.86,0.8603515625,0.609375,0.390625
fair,4.0,0.88,0.8798828125,0.583984375,0.416015625
fair,4.0,0.9,0.900390625,0.5556640625,0.4443359375
fair,4.0,0.92,0.919921875,0.5361328125,0.4638671875
fair,4.0,0.9400000000000001,0.9404296875,0.52734375,0.47265625
fair,4.0,0.96,0.9599609375,0.53515625,0.46484375
fair,4.0,0.98,0.98046875,0.4892578125,0.5107421875
fair,4.0,1.0,1.0,0.5068359375,0.4931640625
fair,8.0,0.0,0.0,1.0,0.0
fair,8.0,0.02,0.01953125,0.990234375,0.009765625
fair,8.0,0.04,0.0400390625,0.9853515625,0.0146484375
fair,8.0,0.06,0.0595703125,0.9765625,0.0234375
fair,8.0,0.08,0.080078125,0.962890625,0.037109375
fair,8.0,0.1,0.099609375,0.9580078125,0.0419921875
fair,8.0,0.12,0.1201171875,0.943359375,0.056640625
fair,8.0,0.14,0.1396484375,0.935546875,0.064453125
fair,8.0,0.16,0.16015625,0.9287109375,0.0712890625
fair,8.0,0.18,0.1796875,0.919921875,0.080078125
fair,8.0,0.2,0.2001953125,0.9189453125,0.0810546875
fair,8.0,0.22,0.2197265625,0.908203125,0.091796875
fair,8.0,0.24,0.240234375,0.89453125,0.10546875
fair,8.0,0.26,0.259765625,0.8857421875,0.1142578125
fair,8.0,0.28,0.2802734375,0.8876953125,0.1123046875
fair,8.0,0.3,0.2998046875,0.8671875,0.1328125
fair,8.0,0.32,0.3203125,0.853515625,0.146484375
fair,8.0,0.34,0.33984375,0.853515625,0.146484375
fair,8.0,0.36,0.3603515625,0.828125,0.171875
fair,8.0,0.38,0.3798828125,0.8203125,0.1796875
fair,8.0,0.4,0.400390625,0.8193359375,0.1806640625
fair,8.0,0.42,0.419921875,0.7958984375,0.2041015625
fair,8.0,0.44,0.4404296875,0.80859375,0.19140625
fair,8.0,0.46,0.4599609375,0.79296875,0.20703125
fair,8.0,0.48,0.48046875,0.783203125,0.216796875
fair,8.0,0.5,0.5,0.759765625,0.240234375
fair,8.0,0.52,0.51953125,0.75390625,0.24609375
fair,8.0,0.54,0.5400390625,0.75390625,0.24609375
fair,8.0,0.56,0.5595703125,0.7529296875,0.2470703125
fair,8.0,0.58,0.580078125,0.7373046875,0.2626953125
fair,8.0,0.6,0.599609375,0.7265625,0.2734375
fair,8.0,0.62,0.6201171875,0.71484375,0.28515625
fair,8.0,0.64,0.6396484375,0.69140625,0.30859375
fair,8.0,0.66,0.66015625,0.66796875,0.33203125
fair,8.0,0.68,0.6796875,0.6630859375,0.3369140625
fair,8.0,0.7000000000000001,0.7001953125,0.6689453125,0.3310546875
fair,8.0,0.72,0.7197265625,0.658203125,0.341796875
fair,8.0,0.74,0.740234375,0.6552734375,0.3447265625
fair,8.0,0.76,0.759765625,0.6435546875,0.3564453125
fair,8.0,0.78,0.7802734375,0.62890625,0.37109375
fair,8.0,0.8,0.7998046875,0.6259765625,0.3740234375
fair,8.0,0.8200000000000001,0.8203125,0.6318359375,0.3681640625
fair,8.0,0.84,0.83984375,0.58203125,0.41796875
fair,8.0,0.86,0.8603515625,0.5771484375,0.4228515625
fair,8.0,0.88,0.8798828125,0.5634765625,0.4365234375
fair,8.0,0.9,0.900390625,0.5615234375,0.4384765625
fair,8.0,0.92,0.919921875,0.53125,0.46875
fair,8.0,0.9400000000000001,0.9404296875,0.5263671875,0.4736328125
fair,8.0,0.96,0.9599609375,0.4970703125,0.5029296875
fair,8.0,0.98,0.98046875,0.546875,0.453125
fair,8.0,1.0,1.0,0.5,0.5
