L,alpha,batch_size,dataset,epochs,l2reg,model,run_dir,exp_dir,freeze_mask_weights,bias,hebbian,train/loss_t0.1,train/acc_t0.1,train/loss_t0.5,train/acc_t0.5,train/loss_t0.9,train/acc_t0.9,train/loss_t1.0,train/acc_t1.0,train/uturn_overlap_t0.1,train/uturn_overlap_t0.5,train/uturn_overlap_t0.9,train/uturn_overlap_t1.0,sample/top3_overlaps_with_train,train/l2loss,train/qV,train/qW,train/total_loss,val/acc,val/loss,train/acc,train/loss
256,0.05,512,uniform,5000,0.0,linear,logs/linear_uniform_L256_alpha0.05_l2reg0.0/version_0/cnode06,,,,,5.630751275020884e-06,1.0,0.0015082715544849634,0.9998780488967896,0.2109779566526413,0.9370272755622864,0.66993248462677,0.6036658883094788,1.0,0.9993990659713745,0.8509615659713745,0.030649038031697273,"[0.5327343940734863, 0.2964453101158142, 0.2224999964237213]",,,,,,,0.9590539728403091,0.060931970054050905
256,0.1,512,uniform,5000,0.0,linear,logs/linear_uniform_L256_alpha0.1_l2reg0.0/version_0/cnode05,,,,,8.021512621780857e-05,1.0,0.011406837031245232,0.99882972240448,0.34881889820098877,0.8502562642097473,0.6872448325157166,0.5671574473381042,1.0,0.9972956776618958,0.6364182829856873,-0.008413461968302727,"[0.3875390589237213, 0.2965624928474426, 0.24656249582767487]",,,,,,,0.9252888643741608,0.0983510115519166
256,0.1,512,uniform,10000,0.0,linear,logs/linear_uniform_L256_alpha0.1_l2reg0.0/version_4/mac,,,,,1.9879273168044165e-05,1.0,0.010257896035909653,0.9986371994018555,0.3400838077068329,0.8580501079559326,0.6782828569412231,0.575120210647583,1.0,0.9963942766189575,0.6421274542808533,0.03695913776755333,"[0.3844921886920929, 0.291015625, 0.24085937440395355]",,,,,,,0.9277013813257218,0.09483432790450752
256,0.1,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.1_l2reg0.01/version_0/cnode08,,,,,0.03396959602832794,1.0,0.1509857475757599,0.9981884360313416,0.5175407528877258,0.7998751401901245,0.6742420792579651,0.579176664352417,0.9957932829856873,0.9254807829856873,0.3530648946762085,0.06971153616905212,"[0.3102734386920929, 0.24609375, 0.20796875655651093]",0.08289632841944694,0.011547162923961877,1.646379382610321,0.2942688174545765,,,0.9119011056423187,0.21137248918414117
256,0.1,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.1_l2reg0.01_fmw/version_0/cnode08,,True,,,0.03281225636601448,1.0,0.1536637246608734,0.9978974461555481,0.5306469202041626,0.84415203332901,0.6931472420692444,0.5022535920143127,0.9942908883094788,0.92578125,0.3431490361690521,-0.008713942021131516,"[0.2699609398841858, 0.20820312201976776, 0.17503906786441803]",0.08344824805855751,0.0,1.6689649283885957,0.3088272500038147,,,0.9220005244016647,0.22537900224328042
256,0.2,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.2_l2reg0.01/version_0/cnode08,,,,,0.0450599305331707,1.0,0.1907060593366623,0.9788146018981934,0.5452085733413696,0.7544224262237549,0.6850816607475281,0.5538449883460999,0.992800235748291,0.8904718160629272,0.2838541567325592,0.006740196142345667,"[0.28339844942092896, 0.23527343571186066, 0.2053515613079071]",0.07698111414909363,0.02380026873201132,3.0554442596435547,0.32363361299037935,,,0.8711340349912643,0.24665249809622763
256,0.2,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.2_l2reg0.01_fmw/version_0/cnode08,,True,,,0.045842427760362625,1.0,0.19587621092796326,0.9772725701332092,0.5533937215805054,0.7620231509208679,0.6931472420692444,0.4983915388584137,0.990962028503418,0.8828125,0.3085171580314636,0.010110294446349144,"[0.2555468678474426, 0.21019531786441803, 0.18488281965255737]",0.07666800171136856,0.0,3.0667200183868406,0.32347220063209536,,,0.8770971459150314,0.2468041981756687
256,0.3,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.3_l2reg0.01_fmw/version_0/cnode08,,True,,,0.06396205723285675,0.9997439980506897,0.2402784377336502,0.9442107677459717,0.5764054656028748,0.71659916639328,0.6931473016738892,0.5015726685523987,0.9918830990791321,0.8361403942108154,0.2667410671710968,-0.010044642724096775,"[0.2524999976158142, 0.2137109339237213, 0.19304686784744263]",0.06908909544348717,0.0,4.1453454971313475,0.3503420031070709,,,0.838281336426735,0.2812529081106186
256,0.4,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.4_l2reg0.01_fmw/version_0/cnode08,,True,,,0.08546880632638931,0.9975473284721375,0.2799566388130188,0.9110960364341736,0.5948440432548523,0.6859263777732849,0.6931472420692444,0.5015701651573181,0.9844515919685364,0.8037683963775635,0.24034926295280457,0.020909925922751427,"[0.24179688096046448, 0.2067578136920929, 0.18925781548023224]",0.0616338325664401,0.0,4.930706543922424,0.3709277746081352,,,0.8079000240564347,0.30929394394159315
256,0.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L256_alpha0.5_l2reg0.0/version_0/cnode05,,,,,0.04121089726686478,0.9957781434059143,0.27403882145881653,0.8837766647338867,0.6139208078384399,0.6695852279663086,0.6934356689453125,0.52886962890625,0.9942626953125,0.8436279296875,0.240966796875,0.0281982421875,"[0.26460936665534973, 0.2275390625, 0.2085546851158142]",,,,,,,0.7860683619976043,0.3031050040721893
256,0.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L256_alpha0.5_l2reg0.0/version_1/cnode05,,,,,0.04243294149637222,0.9955881237983704,0.27456843852996826,0.8826444149017334,0.6192094087600708,0.6653963923454285,0.6944540143013,0.52398681640625,0.9951171875,0.83831787109375,0.25726318359375,0.01104736328125,"[0.2583593726158142, 0.2262890636920929, 0.20742186903953552]",,,,,,,0.785707328081131,0.30344105076789857
256,0.5,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.5_l2reg0.01/version_0/cnode08,,,,,0.11008373647928238,0.9934273362159729,0.3149971067905426,0.8841219544410706,0.6082543134689331,0.6679202318191528,0.6897111535072327,0.535552978515625,0.98382568359375,0.7760009765625,0.20916748046875,0.01153564453125,"[0.25371092557907104, 0.21632812917232513, 0.19785156846046448]",0.055086012147367,0.06370792169123889,5.444893398284912,0.3934482178092003,,,0.7878557461500167,0.33836220532655714
256,0.5,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.5_l2reg0.01_fmw/version_0/cnode08,,True,,,0.11010836064815521,0.992429256439209,0.3157360553741455,0.8830557465553284,0.6114842295646667,0.6642086505889893,0.6931472420692444,0.4998779296875,0.981689453125,0.76251220703125,0.20880126953125,0.00982666015625,"[0.2399609386920929, 0.2098046839237213, 0.19078125059604645]",0.05417835429310799,0.0,5.417835550308228,0.39276268184185026,,,0.7857284611463546,0.3385843285918236
256,0.6,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.6_l2reg0.01_fmw/version_0/cnode08,,True,,,0.13721780478954315,0.98313307762146,0.35415589809417725,0.8552265763282776,0.6216618418693542,0.6506021618843079,0.6931473016738892,0.5048447847366333,0.9769176244735718,0.7384334206581116,0.20840097963809967,0.005275974050164223,"[0.24046875536441803, 0.21113280951976776, 0.19328124821186066]",0.047276620529592035,0.0,5.6731941652297975,0.41485311836004257,,,0.7633662086725235,0.367576499581337
256,0.7,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.7_l2reg0.01/version_0/cnode08,,,,,0.16507041454315186,0.9702816009521484,0.3822633624076843,0.8344922065734863,0.6303224563598633,0.6414107084274292,0.6910322308540344,0.527802050113678,0.9727653861045837,0.7184444665908813,0.18732541799545288,0.007463337853550911,"[0.23851563036441803, 0.2106640636920929, 0.19402343034744263]",0.04189757563173771,0.06911487653851509,5.79654568195343,0.4316436418890953,,,0.7503662073612213,0.3897460648417473
256,0.8,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha0.8_l2reg0.01_fmw/version_0/cnode08,,True,,,0.19832611083984375,0.9529727101325989,0.41396865248680115,0.8120364546775818,0.6413113474845886,0.6290284395217896,0.6931472420692444,0.4955221116542816,0.9688262343406677,0.7064786553382874,0.17862042784690857,0.002439024392515421,"[0.23984375596046448, 0.20894531905651093, 0.1943359375]",0.035254693068563936,0.0,5.640750775337219,0.4534311240911484,,,0.7329691767692565,0.4181764316558838
256,1.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.0_l2reg0.01/version_0/cnode08,,,,,0.2540017366409302,0.9207334518432617,0.4581846296787262,0.783261239528656,0.649520993232727,0.6196239590644836,0.691607654094696,0.5235443115234375,0.961822509765625,0.67413330078125,0.170257568359375,0.001861572265625,"[0.2377343773841858, 0.21089844405651093, 0.19566406309604645]",0.027078142650425435,0.07236439757049083,5.343264265060425,0.48275802314281463,,,0.7111621898412704,0.455679879784584
256,1.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.0_l2reg0.01_fmw/version_0/cnode08,,True,,,0.2548202872276306,0.9179511666297913,0.4613528251647949,0.7813186645507812,0.6523240208625793,0.6153149604797363,0.6931472420692444,0.4998931884765625,0.958709716796875,0.673583984375,0.175048828125,-0.007080078125,"[0.22863280773162842, 0.20207031071186066, 0.1882031261920929]",0.02622667057439685,0.0,5.245334219932556,0.48493013381958006,,,0.709145615696907,0.45870346248149874
256,1.2,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.2_l2reg0.01/version_0/cnode08,,,,,0.30842167139053345,0.8867461681365967,0.49069923162460327,0.7591400742530823,0.6577377319335938,0.6082972884178162,0.6915551424026489,0.5235520005226135,0.9534049034118652,0.6558173894882202,0.17098432779312134,0.005853013135492802,"[0.23222656548023224, 0.20726563036441803, 0.19285155832767487]",0.020335123632103203,0.07130581885576248,4.809123592376709,0.5083199182152748,,,0.6932297694683075,0.48798479318618776
256,1.4,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.4_l2reg0.01/version_0/cnode08,,,,,0.3495166301727295,0.8599708676338196,0.5183958411216736,0.7396867871284485,0.6629982590675354,0.6007401943206787,0.6920619606971741,0.5203277468681335,0.9479966759681702,0.639424741268158,0.15352217853069305,0.001374825369566679,"[0.23156249523162842, 0.20570312440395355, 0.1935156285762787]",0.015448150904849172,0.05770843081176281,4.2677737951278685,0.5301999777555466,,,0.6797048085927964,0.5147518268227578
256,1.6,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.6_l2reg0.01/version_0/cnode08,,,,,0.3925071060657501,0.8324554562568665,0.5406991243362427,0.7233842611312866,0.6667678952217102,0.5939913988113403,0.6921153664588928,0.5186452269554138,0.942587673664093,0.6229420900344849,0.1533917635679245,-0.0070693595334887505,"[0.23070313036441803, 0.20695312321186066, 0.19410155713558197]",0.011867602979764342,0.05079532042145729,3.7468375754356384,0.5460758709907532,,,0.668350703716278,0.5342082661390305
256,1.8,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha1.8_l2reg0.01/version_0/cnode08,,,,,0.4237236976623535,0.8105044960975647,0.5591164827346802,0.7094713449478149,0.6696501970291138,0.5888118743896484,0.6923507452011108,0.516726553440094,0.9394658207893372,0.6129338145256042,0.14384490251541138,0.0014404826797544956,"[0.23183593153953552, 0.2068749964237213, 0.19367188215255737]",0.009290631283074618,0.04041374407708645,3.3042134499549864,0.5628279250860214,,,0.6571172362565995,0.5535372924804688
256,10.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha10.0_l2reg0.01/version_0/cnode08,,,,,0.6458430290222168,0.622072696685791,0.6689168214797974,0.5881291031837463,0.6882614493370056,0.5390509366989136,0.6930865049362183,0.5060165524482727,0.908404529094696,0.5245330929756165,0.1095733642578125,0.0005004882696084678,"[0.22847656905651093, 0.2116406261920929, 0.20261718332767487]",0.00023200769050163217,0.00725062448810786,0.45676473474502566,0.6689575494527816,,,0.5662758195400238,0.6687255424261093
256,10.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha10.0_l2reg0.01_fmw/version_0/cnode08,,True,,,0.6483216881752014,0.6211899518966675,0.6686822175979614,0.5885486602783203,0.6885511875152588,0.5388568043708801,0.6931472420692444,0.50067138671875,0.9087463617324829,0.5238922238349915,0.10827942192554474,-0.0011047363514080644,"[0.2289453148841858, 0.21042968332767487, 0.20179687440395355]",0.00023649254321935588,0.0,0.47298506438732146,0.6684861223697662,,,0.5664830884933472,0.668249630689621
256,2.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha2.0_l2reg0.01/version_0/cnode08,,,,,0.4513379633426666,0.7900735139846802,0.573096513748169,0.6983370184898376,0.6726896166801453,0.5832579135894775,0.6923471689224243,0.5158615112304688,0.9369659423828125,0.606536865234375,0.1373443603515625,-0.0008087158203125,"[0.22472655773162842, 0.2048046886920929, 0.19394531846046448]",0.0073710267292335626,0.040960742235183714,2.9074500250816344,0.5753493189811707,,,0.6487842214107513,0.5679782915115357
256,2.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha2.0_l2reg0.01_fmw/version_0/cnode08,,True,,,0.45149320363998413,0.7910817861557007,0.5719079971313477,0.6983650326728821,0.673018217086792,0.5818880200386047,0.6931472420692444,0.5005416870117188,0.937347412109375,0.603240966796875,0.13385009765625,0.008056640625,"[0.23082031309604645, 0.2064843773841858, 0.19371093809604645]",0.007228823336772621,0.0,2.891529395580292,0.5738750851154327,,,0.6478176486492156,0.5666462588310242
256,3.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha3.0_l2reg0.01/version_0/cnode08,,,,,0.5323737263679504,0.7315142750740051,0.6122609972953796,0.6620727181434631,0.6786625981330872,0.5699758529663086,0.6926527619361877,0.5131327509880066,0.9233500361442566,0.5714314579963684,0.126251220703125,-0.0020650227088481188,"[0.22886718809604645, 0.20371094346046448, 0.1932031214237213]",0.0031272915715817363,0.031053048120811583,1.8453218531608582,0.6110846692323685,,,0.6218077182769776,0.6079573777318
256,4.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha4.0_l2reg0.01/version_0/cnode08,,,,,0.5761984586715698,0.6971824169158936,0.6322413682937622,0.6402220726013184,0.6819449663162231,0.5608385801315308,0.6927497982978821,0.5117645263671875,0.9195938110351562,0.559539794921875,0.120147705078125,-0.000213623046875,"[0.22453124821186066, 0.20472656190395355, 0.19328124821186066]",0.0016589642269536852,0.021344509404152633,1.3058269011974335,0.6319739338755608,,,0.6048993536829949,0.630314970612526
256,4.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha4.0_l2reg0.01_fmw/version_0/cnode08,,True,,,0.573704719543457,0.6991387605667114,0.6321195363998413,0.6404383182525635,0.6819480657577515,0.5605391263961792,0.6931472420692444,0.4984092712402344,0.9203567504882812,0.5598907470703125,0.119415283203125,0.0012359619140625,"[0.22382812201976776, 0.20374999940395355, 0.19343750178813934]",0.001628486750414595,0.0,1.3027894300222398,0.6315146887302399,,,0.6051397934556008,0.6298862037062645
256,5.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha5.0_l2reg0.01/version_0/cnode08,,,,,0.5989998579025269,0.6765593886375427,0.6437917947769165,0.6251660585403442,0.6841546297073364,0.554527759552002,0.6929332613945007,0.5092681646347046,0.916748046875,0.543713390827179,0.11855468899011612,-0.0008422851678915322,"[0.22785156965255737, 0.20640625059604645, 0.19605468213558197]",0.0010272417586141577,0.01807372199681898,1.0091679843266805,0.6442729884386063,,,0.5939665365219117,0.6432457464933395
256,5.0,512,uniform,10000,0.01,linear,logs/linear_uniform_L256_alpha5.0_l2reg0.01_fmw/version_0/cnode08,,True,,,0.6006549000740051,0.6744771003723145,0.6443625688552856,0.6252717971801758,0.6841813325881958,0.5535848736763,0.6931472420692444,0.49928587675094604,0.916302502155304,0.547198474407196,0.11687012016773224,0.0013366698985919356,"[0.22156250476837158, 0.2032812535762787, 0.19257812201976776]",0.0009983759672225763,0.0,0.9983759184678396,0.6445737175146738,,,0.5935143450895946,0.6435753415028255
4096,0.05,512,uniform,5000,0.0,linear,logs/linear_uniform_L4096_alpha0.05_l2reg0.0/version_0/cnode08,,,,,3.8569276661348795e-09,1.0,0.00016579449584241956,0.9999713897705078,0.21665163338184357,0.910969078540802,0.7899612784385681,0.5050519108772278,1.0,0.9999856948852539,0.9364091157913208,0.00022627667931374162,"[0.1663793921470642, 0.14610107243061066, 0.1335424780845642]",,,,,,,0.9495260585546493,0.058166920337826014
4096,0.1,512,uniform,5000,0.0,linear,logs/linear_uniform_L4096_alpha0.1_l2reg0.0/version_0/hpc,,,,,2.385139055149921e-07,1.0,0.00706903450191021,0.9979022741317749,0.37757110595703125,0.8319661021232605,0.7551465034484863,0.5045880675315857,1.0,0.9993521571159363,0.6664586663246155,0.0042158919386565685,"[0.1338476538658142, 0.11920410394668579, 0.11175049096345901]",,,,,,,0.9186157320737839,0.09758505727350712
4096,0.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L4096_alpha0.5_l2reg0.0/version_0/hpc,,,,,0.04013008996844292,0.992056131362915,0.2960306704044342,0.8730300664901733,0.6602580547332764,0.6535915732383728,0.7249630093574524,0.5007740259170532,0.9951152801513672,0.8409888744354248,0.2424321174621582,0.0004966259002685547,"[0.0857250988483429, 0.07857909798622131, 0.07481200993061066]",,,,,,,0.7744407674036893,0.32463352043279625
512,0.05,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha0.05_l2reg0.0/version_0/cnode06,,,,,6.813509401126794e-08,1.0,0.0005123947630636394,1.0,0.21960394084453583,0.9213942289352417,0.706351637840271,0.5595703125,1.0,1.0,0.8676382303237915,0.006760817486792803,"[0.3805273473262787, 0.2748437523841858, 0.22679688036441803]",,,,,,,0.9539830313920975,0.06055658039776608
512,0.1,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha0.1_l2reg0.0/version_0/hpc,,,,,6.971353286644444e-06,1.0,0.008618021383881569,0.998462438583374,0.352509468793869,0.8457714319229126,0.7043214440345764,0.5409390330314636,1.0,0.9985447525978088,0.6515778303146362,0.04909620061516762,"[0.29810547828674316, 0.2431054711341858, 0.21134765446186066]",,,,,,,0.9224033241271973,0.09749171677976846
512,0.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha0.5_l2reg0.0/version_0/hpc,,,,,0.039225198328495026,0.9956057667732239,0.27878767251968384,0.8805297613143921,0.6276146173477173,0.6631569266319275,0.6979027986526489,0.5134429931640625,0.9948272705078125,0.83905029296875,0.243988037109375,0.00439453125,"[0.20148438215255737, 0.1780078113079071, 0.1651953160762787]",,,,,,,0.7839324680566788,0.30568475592136385
512,1.0,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha1.0_l2reg0.0/version_0/cnode08,,,,,0.2165590524673462,0.9240121841430664,0.4621821343898773,0.7790068984031677,0.6660447716712952,0.6138102412223816,0.6951774954795837,0.5102195739746094,0.9681167602539062,0.6970672607421875,0.179595947265625,0.0064849853515625,"[0.18396484851837158, 0.16562500596046448, 0.15638671815395355]",,,,,,,0.7081518267393112,0.45190241158008576
512,1.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha1.5_l2reg0.0/version_0/cnode08,,,,,0.364026814699173,0.8408918976783752,0.5413407683372498,0.7252822518348694,0.6762733459472656,0.5909793376922607,0.6967914700508118,0.5041554570198059,0.9490763545036316,0.6402232050895691,0.1582285612821579,0.0008748372201807797,"[0.17617186903953552, 0.15996094048023224, 0.15048828721046448]",,,,,,,0.6673499383330345,0.5307022881507873
512,2.0,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha2.0_l2reg0.0/version_0/cnode08,,,,,0.4527769684791565,0.7885539531707764,0.5799689292907715,0.6941326856613159,0.6785752773284912,0.5792847871780396,0.6954078674316406,0.5049228668212891,0.9382476806640625,0.6079177856445312,0.14229965209960938,0.00028228759765625,"[0.1703515648841858, 0.1569531261920929, 0.14833983778953552]",,,,,,,0.6444903030991554,0.5723052765727044
512,3.0,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha3.0_l2reg0.0/version_0/cnode08,,,,,0.5414283871650696,0.7264342308044434,0.6202780604362488,0.6565945148468018,0.683302104473114,0.5642526745796204,0.6955158114433289,0.5032475590705872,0.9265518188476562,0.5755386352539062,0.1274464875459671,0.0022303264122456312,"[0.17140625417232513, 0.15626953542232513, 0.1486523449420929]",,,,,,,0.6162867258569512,0.615438621589092
512,4.0,512,uniform,5000,0.0,linear,logs/linear_uniform_L512_alpha4.0_l2reg0.0/version_0/cnode08,,,,,0.5849595665931702,0.6900820732116699,0.6401797533035278,0.6338346004486084,0.6859760880470276,0.5548231601715088,0.6955157518386841,0.5014944076538086,0.9204502105712891,0.5570354461669922,0.12081146240234375,0.0006656646728515625,"[0.16738280653953552, 0.1541406214237213, 0.14791016280651093]",,,,,,,0.598839515498452,0.6375445807835863
8192,0.05,512,uniform,5000,0.0,linear,logs/linear_uniform_L8192_alpha0.05_l2reg0.0/version_0/cnode06,,,,,,,,,,,,,,,,,,,,,,,,0.9462275751336606,0.06665669415079191
8192,0.1,512,uniform,5000,0.0,linear,logs/linear_uniform_L8192_alpha0.1_l2reg0.0/version_0/cnode05,,,,,5.15282856383692e-08,1.0,0.007712006568908691,0.9973235726356506,0.4182266891002655,0.8233962059020996,0.8205989599227905,0.501806914806366,1.0,0.9994032382965088,0.6588884592056274,0.0010203826241195202,"[0.09812500327825546, 0.08870483189821243, 0.08428100496530533]",,,,,,,0.913950166285038,0.10775297421216964
8192,0.5,512,uniform,5000,0.0,linear,logs/linear_uniform_L8192_alpha0.5_l2reg0.0/version_0/cnode06,,,,,0.04620501026511192,0.9870822429656982,0.32084009051322937,0.8648421168327332,0.6960837841033936,0.6464500427246094,0.7528775930404663,0.5004189610481262,0.9947575926780701,0.8380051851272583,0.24071717262268066,2.2649765014648438e-05,"[0.06256103515625, 0.05844970792531967, 0.05620117112994194]",,,,,,,0.7664403300663233,0.3488688457483438
